EventNumber,TriggerBits,Timestamp
196626,1000111,1989-09-30 05:58:01
196627,11101000,1989-09-30 05:58:01
196628,1000111,1989-09-30 05:58:02
196629,1000111,1989-09-30 05:58:05
196630,1000111,1989-09-30 05:58:05
196631,1000111,1989-09-30 05:58:05
196632,11101000,1989-09-30 05:58:06
196633,1000111,1989-09-30 05:58:06
196634,1000111,1989-09-30 05:58:06
196635,11101000,1989-09-30 05:58:07
196636,11101000,1989-09-30 05:58:08
196637,1000111,1989-09-30 05:58:08
196638,11101000,1989-09-30 05:58:10
196639,1000111,1989-09-30 05:58:10
196640,1000111,1989-09-30 05:58:10
196641,1000111,1989-09-30 05:58:12
196642,1000111,1989-09-30 05:58:13
196643,1000111,1989-09-30 05:58:13
196644,1000111,1989-09-30 05:58:13
196645,11101000,1989-09-30 05:58:14
196646,1000111,1989-09-30 05:58:15
196647,1000111,1989-09-30 05:58:16
196648,11101000,1989-09-30 05:58:17
196649,1000111,1989-09-30 05:58:17
196650,11101000,1989-09-30 05:58:19
196651,11101000,1989-09-30 05:58:19
196652,1000111,1989-09-30 05:58:19
196653,11101000,1989-09-30 05:58:21
196654,1000111,1989-09-30 05:58:21
196655,11101000,1989-09-30 05:58:21
196656,11101000,1989-09-30 05:58:21
196657,11101000,1989-09-30 05:58:21
196658,1000111,1989-09-30 05:58:22
196659,1000111,1989-09-30 05:58:23
196660,1000111,1989-09-30 05:58:23
196661,11101000,1989-09-30 05:58:23
196662,11101000,1989-09-30 05:58:24
196663,11101000,1989-09-30 05:58:25
196664,11101000,1989-09-30 05:58:26
196665,11101000,1989-09-30 05:58:26
196666,11101000,1989-09-30 05:58:27
196667,1000111,1989-09-30 05:58:29
196668,1000111,1989-09-30 05:58:29
196669,1000111,1989-09-30 05:58:30
196670,1000111,1989-09-30 05:58:30
196671,1000111,1989-09-30 05:58:31
196672,1000111,1989-09-30 05:58:31
196673,1000111,1989-09-30 05:58:33
196674,1000111,1989-09-30 05:58:34
196675,11101000,1989-09-30 05:58:34
196676,11101000,1989-09-30 05:58:34
196677,11101000,1989-09-30 05:58:36
196678,1000111,1989-09-30 05:58:36
196679,1000111,1989-09-30 05:58:36
196680,11101000,1989-09-30 05:58:37
196681,1000111,1989-09-30 05:58:37
196682,11101000,1989-09-30 05:58:37
196683,1000111,1989-09-30 05:58:39
196684,11101000,1989-09-30 05:58:40
196685,1000111,1989-09-30 05:58:40
196686,1000111,1989-09-30 05:58:41
196687,11101000,1989-09-30 05:58:41
196688,11101000,1989-09-30 05:58:41
196689,11101000,1989-09-30 05:58:42
196690,11101000,1989-09-30 05:58:44
196691,1000111,1989-09-30 05:58:45
196692,11101000,1989-09-30 05:58:45
196693,1000111,1989-09-30 05:58:45
196694,11101000,1989-09-30 05:58:45
196695,1000111,1989-09-30 05:58:47
196696,11101000,1989-09-30 05:58:47
196697,1000111,1989-09-30 05:58:48
196698,11101000,1989-09-30 05:58:49
196699,1000111,1989-09-30 05:58:49
196700,1000111,1989-09-30 05:58:49
196701,1000111,1989-09-30 05:58:50
196702,11101000,1989-09-30 05:58:50
196703,11101000,1989-09-30 05:58:51
196704,11101000,1989-09-30 05:58:51
196705,1000111,1989-09-30 05:58:52
196706,1000111,1989-09-30 05:58:53
196707,1000111,1989-09-30 05:58:53
196708,1000111,1989-09-30 05:58:53
196709,11101000,1989-09-30 05:58:55
196710,11101000,1989-09-30 05:58:55
196711,11101000,1989-09-30 05:58:55
196712,1000111,1989-09-30 05:58:56
196713,11101000,1989-09-30 05:58:57
196714,11101000,1989-09-30 05:58:58
196715,11101000,1989-09-30 05:58:59
196716,1000111,1989-09-30 05:59:00
196717,1000111,1989-09-30 05:59:00
196718,11101000,1989-09-30 05:59:01
196719,1000111,1989-09-30 05:59:01
196720,11101000,1989-09-30 05:59:01
196721,1000111,1989-09-30 05:59:03
196722,11101000,1989-09-30 05:59:04
196723,1000111,1989-09-30 05:59:04
196724,11101000,1989-09-30 05:59:04
196725,1000111,1989-09-30 05:59:06
196726,1000111,1989-09-30 05:59:06
196727,1000111,1989-09-30 05:59:06
196728,1000111,1989-09-30 05:59:08
196729,1000111,1989-09-30 05:59:09
196730,11101000,1989-09-30 05:59:10
196731,1000111,1989-09-30 05:59:10
196732,1000111,1989-09-30 05:59:11
196733,1000111,1989-09-30 05:59:12
196734,1000111,1989-09-30 05:59:13
196735,11101000,1989-09-30 05:59:13
196736,11101000,1989-09-30 05:59:13
196737,11101000,1989-09-30 05:59:14
196738,1000111,1989-09-30 05:59:14
196739,11101000,1989-09-30 05:59:14
196740,11101000,1989-09-30 05:59:15
196741,1000111,1989-09-30 05:59:16
196742,1000111,1989-09-30 05:59:18
196743,11101000,1989-09-30 05:59:18
196744,1000111,1989-09-30 05:59:21
196745,11101000,1989-09-30 05:59:21
196746,11101000,1989-09-30 05:59:22
196747,11101000,1989-09-30 05:59:23
196748,11101000,1989-09-30 05:59:24
196749,11101000,1989-09-30 05:59:25
196750,11101000,1989-09-30 05:59:25
196751,1000111,1989-09-30 05:59:26
196752,1000111,1989-09-30 05:59:27
196753,1000111,1989-09-30 05:59:27
196754,1000111,1989-09-30 05:59:27
196755,1000111,1989-09-30 05:59:28
196756,1000111,1989-09-30 05:59:28
196757,1000111,1989-09-30 05:59:28
196758,1000111,1989-09-30 05:59:28
196759,11101000,1989-09-30 05:59:29
196760,1000111,1989-09-30 05:59:29
196761,1000111,1989-09-30 05:59:29
196762,1000111,1989-09-30 05:59:30
196763,11101000,1989-09-30 05:59:30
196764,1000111,1989-09-30 05:59:31
196765,1000111,1989-09-30 05:59:31
196766,1000111,1989-09-30 05:59:35
196767,1000111,1989-09-30 05:59:36
196768,1000111,1989-09-30 05:59:36
196769,11101000,1989-09-30 05:59:37
196770,1000111,1989-09-30 05:59:37
196771,11101000,1989-09-30 05:59:37
196772,11101000,1989-09-30 05:59:38
196773,11101000,1989-09-30 05:59:38
196774,11101000,1989-09-30 05:59:39
196775,11101000,1989-09-30 05:59:39
196776,1000111,1989-09-30 05:59:39
196777,1000111,1989-09-30 05:59:40
196778,11101000,1989-09-30 05:59:40
196779,1000111,1989-09-30 05:59:40
196780,1000111,1989-09-30 05:59:45
196781,1000111,1989-09-30 05:59:46
196782,1000111,1989-09-30 05:59:47
196783,11101000,1989-09-30 05:59:48
196784,1000111,1989-09-30 05:59:48
196785,1000111,1989-09-30 05:59:49
196786,11101000,1989-09-30 05:59:51
196787,11101000,1989-09-30 05:59:51
196788,1000111,1989-09-30 05:59:52
196789,1000111,1989-09-30 05:59:52
196790,11101000,1989-09-30 05:59:52
196791,11101000,1989-09-30 05:59:53
196792,11101000,1989-09-30 05:59:55
196793,11101000,1989-09-30 05:59:55
196794,1000111,1989-09-30 05:59:55
196795,1000111,1989-09-30 05:59:56
196796,1000111,1989-09-30 05:59:57
196797,11101000,1989-09-30 05:59:58
196798,1000111,1989-09-30 05:59:58
196799,1000111,1989-09-30 05:59:58
196800,1000111,1989-09-30 05:59:58
196801,11101000,1989-09-30 05:59:58
196802,11101000,1989-09-30 05:59:59
196803,1000111,1989-09-30 05:59:59
196804,1000111,1989-09-30 06:00:00
196805,1000111,1989-09-30 06:00:01
196806,1000111,1989-09-30 06:00:01
196807,1000111,1989-09-30 06:00:01
196808,11101000,1989-09-30 06:00:01
196809,11101000,1989-09-30 06:00:02
196810,11101000,1989-09-30 06:00:03
196811,11101000,1989-09-30 06:00:03
196812,11101111,1989-09-30 06:00:04
196813,11101000,1989-09-30 06:00:05
196814,11101000,1989-09-30 06:00:08
196815,1000111,1989-09-30 06:00:08
196816,11101000,1989-09-30 06:00:08
196817,11101000,1989-09-30 06:00:08
196818,1000111,1989-09-30 06:00:09
196819,11101000,1989-09-30 06:00:10
196820,1000111,1989-09-30 06:00:14
196821,1000111,1989-09-30 06:00:14
196822,11101000,1989-09-30 06:00:15
196823,1000111,1989-09-30 06:00:15
196824,1000111,1989-09-30 06:00:19
196825,1000111,1989-09-30 06:00:21
196826,11101000,1989-09-30 06:00:24
196827,11101000,1989-09-30 06:00:24
196828,1000111,1989-09-30 06:00:24
196829,1000111,1989-09-30 06:00:24
196830,1000111,1989-09-30 06:00:24
196831,1000111,1989-09-30 06:00:24
196832,11101000,1989-09-30 06:00:25
196833,1000111,1989-09-30 06:00:26
196834,1000111,1989-09-30 06:00:26
196835,1000111,1989-09-30 06:00:26
196836,1000111,1989-09-30 06:00:27
196837,1000111,1989-09-30 06:00:27
196838,11101000,1989-09-30 06:00:29
196839,11101000,1989-09-30 06:00:29
196840,11101000,1989-09-30 06:00:30
196841,1000111,1989-09-30 06:00:30
196842,11101000,1989-09-30 06:00:30
196843,1000111,1989-09-30 06:00:30
196844,1000111,1989-09-30 06:00:31
196845,11101000,1989-09-30 06:00:31
196846,1000111,1989-09-30 06:00:31
196847,11101000,1989-09-30 06:00:31
196848,11101000,1989-09-30 06:00:32
196849,11101000,1989-09-30 06:00:32
196850,1000111,1989-09-30 06:00:33
196851,1000111,1989-09-30 06:00:35
196852,11101000,1989-09-30 06:00:35
196853,11101000,1989-09-30 06:00:35
196854,1000111,1989-09-30 06:00:36
196855,11101000,1989-09-30 06:00:37
196856,11101000,1989-09-30 06:00:37
196857,11101000,1989-09-30 06:00:38
196858,1000111,1989-09-30 06:00:39
196859,11101000,1989-09-30 06:00:40
196860,1000111,1989-09-30 06:00:40
196861,11101000,1989-09-30 06:00:41
196862,1000111,1989-09-30 06:00:42
196863,11101000,1989-09-30 06:00:43
196864,11101000,1989-09-30 06:00:43
196865,1000111,1989-09-30 06:00:43
196866,1000111,1989-09-30 06:00:44
196867,1000111,1989-09-30 06:00:44
196868,11101000,1989-09-30 06:00:44
196869,1000111,1989-09-30 06:00:44
196870,1000111,1989-09-30 06:00:44
196871,1000111,1989-09-30 06:00:45
196872,11101000,1989-09-30 06:00:46
196873,11101000,1989-09-30 06:00:46
196874,11101000,1989-09-30 06:00:47
196875,1000111,1989-09-30 06:00:48
196876,1000111,1989-09-30 06:00:48
196877,1000111,1989-09-30 06:00:48
196878,1000111,1989-09-30 06:00:49
196879,11101000,1989-09-30 06:00:51
196880,1000111,1989-09-30 06:00:51
196881,11101000,1989-09-30 06:00:51
196882,11101000,1989-09-30 06:00:51
196883,1000111,1989-09-30 06:00:53
196884,11101000,1989-09-30 06:00:53
196885,1000111,1989-09-30 06:00:53
196886,11101000,1989-09-30 06:00:54
196887,1000111,1989-09-30 06:00:55
196888,11101000,1989-09-30 06:00:56
196889,1000111,1989-09-30 06:00:56
196890,11101000,1989-09-30 06:00:56
196891,1000111,1989-09-30 06:00:56
196892,11101000,1989-09-30 06:00:57
196893,1000111,1989-09-30 06:00:58
196894,1000111,1989-09-30 06:00:58
196895,1000111,1989-09-30 06:00:58
196896,1000111,1989-09-30 06:00:59
196897,1000111,1989-09-30 06:01:00
196898,11101000,1989-09-30 06:01:02
196899,1000111,1989-09-30 06:01:03
196900,11101000,1989-09-30 06:01:03
196901,11101000,1989-09-30 06:01:03
196902,11101000,1989-09-30 06:01:04
196903,11101000,1989-09-30 06:01:04
196904,1000111,1989-09-30 06:01:06
196905,1000111,1989-09-30 06:01:06
196906,11101000,1989-09-30 06:01:06
196907,11101000,1989-09-30 06:01:06
196908,1000111,1989-09-30 06:01:06
196909,1000111,1989-09-30 06:01:07
196910,11101000,1989-09-30 06:01:08
196911,11101000,1989-09-30 06:01:08
196912,11101000,1989-09-30 06:01:08
196913,11101000,1989-09-30 06:01:09
196914,1000111,1989-09-30 06:01:10
196915,1000111,1989-09-30 06:01:10
196916,1000111,1989-09-30 06:01:11
196917,11101000,1989-09-30 06:01:12
196918,1000111,1989-09-30 06:01:12
196919,1000111,1989-09-30 06:01:13
196920,1000111,1989-09-30 06:01:13
196921,11101000,1989-09-30 06:01:14
196922,11101000,1989-09-30 06:01:14
196923,11101000,1989-09-30 06:01:15
196924,1000111,1989-09-30 06:01:15
196925,1000111,1989-09-30 06:01:15
196926,11101000,1989-09-30 06:01:17
196927,11101000,1989-09-30 06:01:18
196928,1000111,1989-09-30 06:01:18
196929,11101000,1989-09-30 06:01:19
196930,11101000,1989-09-30 06:01:19
196931,11101000,1989-09-30 06:01:20
196932,1000111,1989-09-30 06:01:21
196933,11101000,1989-09-30 06:01:21
196934,1100111,1989-09-30 06:01:21
196935,1000111,1989-09-30 06:01:21
196936,11101000,1989-09-30 06:01:22
196937,11101000,1989-09-30 06:01:23
196938,11101000,1989-09-30 06:01:27
196939,1000111,1989-09-30 06:01:29
196940,1000111,1989-09-30 06:01:30
196941,1000111,1989-09-30 06:01:31
196942,11101000,1989-09-30 06:01:32
196943,1000111,1989-09-30 06:01:33
196944,1000111,1989-09-30 06:01:34
196945,1000111,1989-09-30 06:01:35
196946,11101000,1989-09-30 06:01:35
196947,1000111,1989-09-30 06:01:37
196948,11101000,1989-09-30 06:01:37
196949,11101000,1989-09-30 06:01:38
196950,11101000,1989-09-30 06:01:39
196951,1000111,1989-09-30 06:01:39
196952,11101000,1989-09-30 06:01:40
196953,11101000,1989-09-30 06:01:40
196954,1000111,1989-09-30 06:01:41
196955,1000111,1989-09-30 06:01:42
196956,1000111,1989-09-30 06:01:42
196957,1000111,1989-09-30 06:01:43
196958,11101000,1989-09-30 06:01:44
196959,1000111,1989-09-30 06:01:44
196960,1000111,1989-09-30 06:01:45
196961,1000111,1989-09-30 06:01:45
196962,11101000,1989-09-30 06:01:46
196963,1000111,1989-09-30 06:01:48
196964,1000111,1989-09-30 06:01:50
196965,1000111,1989-09-30 06:01:50
196966,11101000,1989-09-30 06:01:52
196967,11101000,1989-09-30 06:01:53
196968,1000111,1989-09-30 06:01:55
196969,1000111,1989-09-30 06:01:58
196970,11101000,1989-09-30 06:01:58
196971,1000111,1989-09-30 06:02:01
196972,1000111,1989-09-30 06:02:01
196973,1000111,1989-09-30 06:02:03
196974,1000111,1989-09-30 06:02:03
196975,1000111,1989-09-30 06:02:03
196976,1000111,1989-09-30 06:02:03
196977,1000111,1989-09-30 06:02:04
196978,11101000,1989-09-30 06:02:04
196979,11101000,1989-09-30 06:02:04
196980,1000111,1989-09-30 06:02:04
196981,11101000,1989-09-30 06:02:05
196982,1000111,1989-09-30 06:02:06
196983,11101000,1989-09-30 06:02:06
196984,11101000,1989-09-30 06:02:06
196985,11101000,1989-09-30 06:02:06
196986,11101000,1989-09-30 06:02:06
196987,1000111,1989-09-30 06:02:06
196988,1000111,1989-09-30 06:02:09
196989,1000111,1989-09-30 06:02:12
196990,11101000,1989-09-30 06:02:12
196991,11101000,1989-09-30 06:02:13
196992,11101000,1989-09-30 06:02:13
196993,11101000,1989-09-30 06:02:14
196994,1000111,1989-09-30 06:02:15
196995,11101000,1989-09-30 06:02:16
196996,11101000,1989-09-30 06:02:17
196997,1000111,1989-09-30 06:02:18
196998,1000111,1989-09-30 06:02:18
196999,11101000,1989-09-30 06:02:18
197000,1000111,1989-09-30 06:02:19
197001,11101000,1989-09-30 06:02:19
197002,1000111,1989-09-30 06:02:20
197003,1000111,1989-09-30 06:02:21
197004,11101000,1989-09-30 06:02:22
197005,1000111,1989-09-30 06:02:22
197006,1000111,1989-09-30 06:02:23
197007,1000111,1989-09-30 06:02:24
197008,1000111,1989-09-30 06:02:25
197009,1000111,1989-09-30 06:02:25
197010,11101000,1989-09-30 06:02:25
197011,1000111,1989-09-30 06:02:26
197012,1000111,1989-09-30 06:02:27
197013,1000111,1989-09-30 06:02:27
197014,1000111,1989-09-30 06:02:29
197015,11101000,1989-09-30 06:02:29
197016,1000111,1989-09-30 06:02:29
197017,1000111,1989-09-30 06:02:29
197018,11101000,1989-09-30 06:02:29
197019,1000111,1989-09-30 06:02:30
197020,1000111,1989-09-30 06:02:30
197021,11101000,1989-09-30 06:02:31
197022,1000111,1989-09-30 06:02:31
197023,11101000,1989-09-30 06:02:32
197024,1000111,1989-09-30 06:02:32
197025,1000111,1989-09-30 06:02:33
197026,11101000,1989-09-30 06:02:33
197027,11101000,1989-09-30 06:02:34
197028,11101000,1989-09-30 06:02:34
197029,1000111,1989-09-30 06:02:36
197030,11101000,1989-09-30 06:02:36
197031,1000111,1989-09-30 06:02:37
197032,1000111,1989-09-30 06:02:37
197033,1000111,1989-09-30 06:02:38
197034,1000111,1989-09-30 06:02:38
197035,11101000,1989-09-30 06:02:38
197036,1000111,1989-09-30 06:02:38
197037,1000111,1989-09-30 06:02:40
197038,1000111,1989-09-30 06:02:40
197039,1000111,1989-09-30 06:02:40
197040,1000111,1989-09-30 06:02:40
197041,1000111,1989-09-30 06:02:41
197042,1000111,1989-09-30 06:02:42
197043,1000111,1989-09-30 06:02:43
197044,1000111,1989-09-30 06:02:43
197045,1000111,1989-09-30 06:02:44
197046,1000111,1989-09-30 06:02:45
197047,1000111,1989-09-30 06:02:46
197048,11101000,1989-09-30 06:02:46
197049,11101000,1989-09-30 06:02:47
197050,1000111,1989-09-30 06:02:47
197051,1000111,1989-09-30 06:02:48
197052,1000111,1989-09-30 06:02:49
197053,1000111,1989-09-30 06:02:49
197054,11101000,1989-09-30 06:02:50
197055,11101000,1989-09-30 06:02:51
197056,11101000,1989-09-30 06:02:51
197057,1000111,1989-09-30 06:02:51
197058,1000111,1989-09-30 06:02:51
197059,1000111,1989-09-30 06:02:52
197060,1000111,1989-09-30 06:02:52
197061,11101000,1989-09-30 06:02:53
197062,1000111,1989-09-30 06:02:53
197063,1000111,1989-09-30 06:02:54
197064,1000111,1989-09-30 06:02:54
197065,1000111,1989-09-30 06:02:54
197066,1000111,1989-09-30 06:02:56
197067,1000111,1989-09-30 06:02:56
197068,1000111,1989-09-30 06:02:56
197069,1000111,1989-09-30 06:02:57
197070,1000111,1989-09-30 06:02:58
197071,11101000,1989-09-30 06:02:58
197072,1000111,1989-09-30 06:02:59
197073,11101000,1989-09-30 06:02:59
197074,1000111,1989-09-30 06:03:01
197075,1000111,1989-09-30 06:03:01
197076,11101000,1989-09-30 06:03:01
197077,11101000,1989-09-30 06:03:02
197078,11101000,1989-09-30 06:03:02
197079,1000111,1989-09-30 06:03:02
197080,1000111,1989-09-30 06:03:03
197081,11101000,1989-09-30 06:03:03
197082,1000111,1989-09-30 06:03:04
197083,1000111,1989-09-30 06:03:04
197084,1000111,1989-09-30 06:03:05
197085,11101000,1989-09-30 06:03:05
197086,11101000,1989-09-30 06:03:06
197087,1000111,1989-09-30 06:03:06
197088,11101000,1989-09-30 06:03:07
197089,11101000,1989-09-30 06:03:08
197090,11101000,1989-09-30 06:03:09
197091,1000111,1989-09-30 06:03:09
197092,1000111,1989-09-30 06:03:10
197093,11101000,1989-09-30 06:03:11
197094,11101000,1989-09-30 06:03:12
197095,1000111,1989-09-30 06:03:12
197096,11101000,1989-09-30 06:03:12
197097,11101000,1989-09-30 06:03:15
197098,11101000,1989-09-30 06:03:15
197099,11101000,1989-09-30 06:03:16
197100,1000111,1989-09-30 06:03:17
197101,11101000,1989-09-30 06:03:17
197102,1000111,1989-09-30 06:03:17
197103,1000111,1989-09-30 06:03:17
197104,1000111,1989-09-30 06:03:18
197105,1000111,1989-09-30 06:03:18
197106,11101000,1989-09-30 06:03:19
197107,11101000,1989-09-30 06:03:20
197108,1000111,1989-09-30 06:03:22
197109,1000111,1989-09-30 06:03:22
197110,1000111,1989-09-30 06:03:22
197111,1000111,1989-09-30 06:03:23
197112,11101000,1989-09-30 06:03:25
197113,11101000,1989-09-30 06:03:26
197114,11101000,1989-09-30 06:03:26
197115,11101000,1989-09-30 06:03:26
197116,1000111,1989-09-30 06:03:29
197117,11101000,1989-09-30 06:03:30
197118,1000111,1989-09-30 06:03:30
197119,1000111,1989-09-30 06:03:31
197120,1000111,1989-09-30 06:03:32
197121,1000111,1989-09-30 06:03:33
197122,11101000,1989-09-30 06:03:33
197123,11101000,1989-09-30 06:03:34
197124,1000111,1989-09-30 06:03:34
197125,11101000,1989-09-30 06:03:36
197126,1000111,1989-09-30 06:03:36
197127,1000111,1989-09-30 06:03:36
197128,11101000,1989-09-30 06:03:37
197129,11101000,1989-09-30 06:03:37
197130,1000111,1989-09-30 06:03:38
197131,1000111,1989-09-30 06:03:38
197132,1000111,1989-09-30 06:03:39
197133,11101000,1989-09-30 06:03:39
197134,1000111,1989-09-30 06:03:39
197135,11101000,1989-09-30 06:03:39
197136,1000111,1989-09-30 06:03:41
197137,11101000,1989-09-30 06:03:41
197138,11101000,1989-09-30 06:03:42
197139,11101000,1989-09-30 06:03:42
197140,1000111,1989-09-30 06:03:42
197141,11101000,1989-09-30 06:03:42
197142,1000111,1989-09-30 06:03:43
197143,1000111,1989-09-30 06:03:44
197144,1000111,1989-09-30 06:03:44
197145,11101000,1989-09-30 06:03:46
197146,11101000,1989-09-30 06:03:48
197147,1000111,1989-09-30 06:03:48
197148,11101000,1989-09-30 06:03:48
197149,11101000,1989-09-30 06:03:49
197150,1000111,1989-09-30 06:03:49
197151,1000111,1989-09-30 06:03:49
197152,11101000,1989-09-30 06:03:50
197153,11101000,1989-09-30 06:03:50
197154,1000111,1989-09-30 06:03:51
197155,1000111,1989-09-30 06:03:51
197156,1000111,1989-09-30 06:03:51
197157,1000111,1989-09-30 06:03:51
197158,11101000,1989-09-30 06:03:52
197159,1000111,1989-09-30 06:03:53
197160,11101000,1989-09-30 06:03:54
197161,1000111,1989-09-30 06:03:54
197162,11101000,1989-09-30 06:03:55
197163,1000111,1989-09-30 06:03:55
197164,11101000,1989-09-30 06:03:57
197165,11101000,1989-09-30 06:03:59
197166,1000111,1989-09-30 06:03:59
197167,11101000,1989-09-30 06:03:59
197168,1000111,1989-09-30 06:04:00
197169,1000111,1989-09-30 06:04:00
197170,1000111,1989-09-30 06:04:01
197171,1000111,1989-09-30 06:04:01
197172,1000111,1989-09-30 06:04:01
197173,1000111,1989-09-30 06:04:01
197174,1000111,1989-09-30 06:04:02
197175,11101000,1989-09-30 06:04:02
197176,11101000,1989-09-30 06:04:02
197177,1000111,1989-09-30 06:04:02
197178,1000111,1989-09-30 06:04:03
197179,1000111,1989-09-30 06:04:04
197180,1000111,1989-09-30 06:04:05
197181,11101000,1989-09-30 06:04:05
197182,11101000,1989-09-30 06:04:06
197183,11101000,1989-09-30 06:04:06
197184,1000111,1989-09-30 06:04:07
197185,1000111,1989-09-30 06:04:07
197186,1000111,1989-09-30 06:04:08
197187,11101000,1989-09-30 06:04:09
197188,11101000,1989-09-30 06:04:09
197189,11101000,1989-09-30 06:04:09
197190,1000111,1989-09-30 06:04:09
197191,11101000,1989-09-30 06:04:10
197192,1000111,1989-09-30 06:04:11
197193,1000111,1989-09-30 06:04:12
197194,1000111,1989-09-30 06:04:12
197195,11101000,1989-09-30 06:04:12
197196,11101000,1989-09-30 06:04:12
197197,1000111,1989-09-30 06:04:16
